2024-02-16 23:54:26,355: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-16 23:54:26,356: root: INFO: Current backtesting datetime 2024-01-24 16:00:00-05:00
2024-02-16 23:54:26,356: root: INFO: Current backtesting datetime 2024-01-25 09:30:00-05:00
2024-02-16 23:54:26,357: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-16 23:54:26[0m
2024-02-16 23:54:26,357: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:26,358: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:26,760: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-16 23:54:26[0m
2024-02-16 23:54:26,762: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-16 23:54:26,763: root: INFO: Current backtesting datetime 2024-01-25 16:00:00-05:00
2024-02-16 23:54:26,763: root: INFO: Current backtesting datetime 2024-01-26 09:30:00-05:00
2024-02-16 23:54:26,764: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-16 23:54:26[0m
2024-02-16 23:54:26,764: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:26,766: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:27,189: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-16 23:54:27[0m
2024-02-16 23:54:27,190: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-16 23:54:27,191: root: INFO: Current backtesting datetime 2024-01-26 16:00:00-05:00
2024-02-16 23:54:27,191: root: INFO: Current backtesting datetime 2024-01-27 09:30:00-05:00
2024-02-16 23:54:27,192: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-02-16 23:54:27,193: root: INFO: Current backtesting datetime 2024-01-27 09:29:00-05:00
2024-02-16 23:54:27,194: root: INFO: Current backtesting datetime 2024-01-27 09:29:00-05:00
2024-02-16 23:54:27,194: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-16 23:54:27,195: root: INFO: Current backtesting datetime 2024-01-29 08:30:00-05:00
2024-02-16 23:54:27,196: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-16 23:54:27,196: root: INFO: Current backtesting datetime 2024-01-29 09:30:00-05:00
2024-02-16 23:54:27,197: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-16 23:54:27,198: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-16 23:54:27[0m
2024-02-16 23:54:27,198: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:27,199: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:27,355: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-16 23:54:27[0m
2024-02-16 23:54:27,356: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-16 23:54:27,357: root: INFO: Current backtesting datetime 2024-01-29 16:00:00-05:00
2024-02-16 23:54:27,357: root: INFO: Current backtesting datetime 2024-01-30 09:30:00-05:00
2024-02-16 23:54:27,357: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-16 23:54:27[0m
2024-02-16 23:54:27,357: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:27,358: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:27,559: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-16 23:54:27[0m
2024-02-16 23:54:27,560: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-16 23:54:27,561: root: INFO: Current backtesting datetime 2024-01-30 16:00:00-05:00
2024-02-16 23:54:27,561: root: INFO: Current backtesting datetime 2024-01-31 09:30:00-05:00
2024-02-16 23:54:27,562: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-16 23:54:27[0m
2024-02-16 23:54:27,562: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:27,563: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:27,817: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-16 23:54:27[0m
2024-02-16 23:54:27,818: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-16 23:54:27,819: root: INFO: Current backtesting datetime 2024-01-31 16:00:00-05:00
2024-02-16 23:54:27,819: root: INFO: Current backtesting datetime 2024-02-01 09:30:00-05:00
2024-02-16 23:54:27,820: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-16 23:54:27[0m
2024-02-16 23:54:27,820: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:27,821: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:28,362: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-16 23:54:28[0m
2024-02-16 23:54:28,363: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-16 23:54:28,364: root: INFO: Current backtesting datetime 2024-02-01 16:00:00-05:00
2024-02-16 23:54:28,364: root: INFO: Current backtesting datetime 2024-02-02 09:30:00-05:00
2024-02-16 23:54:28,365: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-16 23:54:28[0m
2024-02-16 23:54:28,365: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:28,370: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:28,784: root: INFO: [32mNew market order of | 355.49 QCOM buy | at price $168.77999267578124 of class bracket with status unprocessed was submitted.[0m
2024-02-16 23:54:28,794: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-16 23:54:28[0m
2024-02-16 23:54:28,794: root: INFO: Getting historical prices for QCOM, 1 bars, 
2024-02-16 23:54:28,794: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:28,795: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:28,796: root: INFO: market order of | 355.49 QCOM buy | at price $168.77999267578124 of class bracket with status new was sent to broker backtesting
2024-02-16 23:54:28,796: root: INFO: market order of | 355.49 QCOM buy | at price $168.77999267578124 of class bracket with status new was sent to broker backtesting
2024-02-16 23:54:28,796: root: INFO: [32mFilled Transaction: buy 355.49 of QCOM at 140.64999390 USD per share[0m
2024-02-16 23:54:28,796: root: INFO: market order of | 355.49 QCOM buy | at price $168.77999267578124 of class bracket with status new was filled
2024-02-16 23:54:28,801: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-16 23:54:28,802: root: INFO: Current backtesting datetime 2024-02-02 16:00:00-05:00
2024-02-16 23:54:28,802: root: INFO: Current backtesting datetime 2024-02-03 09:30:00-05:00
2024-02-16 23:54:28,803: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-02-16 23:54:28,803: root: INFO: Getting historical prices for QCOM, 1 bars, 
2024-02-16 23:54:28,803: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:28,804: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:28,804: root: INFO: Getting historical prices for QCOM, 1 bars, 
2024-02-16 23:54:28,804: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:28,805: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:28,806: root: INFO: Getting historical prices for QCOM, 1 bars, 
2024-02-16 23:54:28,806: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:28,806: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:28,806: root: INFO: Getting historical prices for QCOM, 1 bars, 
2024-02-16 23:54:28,806: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:28,807: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:28,808: root: INFO: Current backtesting datetime 2024-02-03 09:29:00-05:00
2024-02-16 23:54:28,808: root: INFO: Getting historical prices for QCOM, 1 bars, 
2024-02-16 23:54:28,809: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:28,809: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:28,809: root: INFO: Getting historical prices for QCOM, 1 bars, 
2024-02-16 23:54:28,809: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:28,810: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:28,811: root: INFO: Current backtesting datetime 2024-02-03 09:29:00-05:00
2024-02-16 23:54:28,811: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-16 23:54:28,811: root: INFO: Getting historical prices for QCOM, 1 bars, 
2024-02-16 23:54:28,811: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:28,812: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:28,812: root: INFO: Getting historical prices for QCOM, 1 bars, 
2024-02-16 23:54:28,812: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:28,813: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:28,813: root: INFO: Current backtesting datetime 2024-02-05 08:30:00-05:00
2024-02-16 23:54:28,814: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:28,815: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:28,815: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-16 23:54:28,815: root: INFO: Getting historical prices for QCOM, 1 bars, 
2024-02-16 23:54:28,816: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:28,816: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:28,816: root: INFO: Getting historical prices for QCOM, 1 bars, 
2024-02-16 23:54:28,816: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:28,817: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:28,818: root: INFO: Current backtesting datetime 2024-02-05 09:30:00-05:00
